Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,10,15,0.00000,0.90000,66,0.65716,404.83921s,63,0.93411,350.98102s,64,1.00000,133.94756s
150,10,15,0.00000,0.95000,65,0.64854,407.07773s,63,0.93525,353.16750s,68,1.00000,134.86164s
150,10,15,0.00000,0.99000,65,0.65300,410.99282s,59,0.93499,353.98084s,71,1.00000,137.10015s
150,10,15,0.20000,0.90000,40,0.59589,388.44281s,42,0.89054,334.66350s,75,0.99750,119.53702s
150,10,15,0.20000,0.95000,64,0.65062,387.92704s,52,0.90074,334.89835s,90,0.99930,118.49838s
150,10,15,0.20000,0.99000,65,0.64037,391.56119s,65,0.91739,338.74364s,75,0.99931,119.46040s
150,10,15,0.50000,0.90000,13,0.48433,355.29519s,30,0.82308,330.42975s,36,0.98313,116.66197s
150,10,15,0.50000,0.95000,55,0.62920,390.73227s,37,0.84236,337.83585s,79,0.99413,119.53318s
150,10,15,0.50000,0.99000,66,0.64035,393.94006s,58,0.86560,341.32470s,77,0.99574,118.68952s
150,10,18,0.00000,0.90000,62,0.65468,559.71257s,52,0.93306,481.91269s,64,1.00000,183.57591s
150,10,18,0.00000,0.95000,67,0.65046,559.77939s,61,0.93272,485.60675s,65,1.00000,183.26803s
150,10,18,0.00000,0.99000,68,0.65252,565.67790s,61,0.93324,490.28962s,67,1.00000,187.13528s
150,10,18,0.20000,0.90000,36,0.57534,544.28360s,39,0.88655,473.32870s,82,0.99779,171.10937s
150,10,18,0.20000,0.95000,66,0.64861,547.40131s,49,0.89135,475.05540s,87,0.99926,171.24449s
150,10,18,0.20000,0.99000,64,0.65083,548.41182s,60,0.91458,475.69833s,74,0.99926,170.07781s
150,10,18,0.50000,0.90000,13,0.48433,518.92554s,33,0.82257,473.91137s,34,0.98798,166.10154s
150,10,18,0.50000,0.95000,52,0.60635,547.09922s,34,0.84135,475.11756s,81,0.99576,168.58986s
150,10,18,0.50000,0.99000,64,0.63470,547.98172s,54,0.84990,474.64827s,81,0.99600,167.93085s
150,15,3,0.00000,0.90000,72,0.66282,106.27841s,48,0.92586,73.73367s,65,1.00000,34.29872s
150,15,3,0.00000,0.95000,76,0.66256,110.28044s,71,0.93589,93.36497s,68,1.00000,35.72094s
150,15,3,0.00000,0.99000,90,0.68653,116.64577s,70,0.93552,93.42912s,67,1.00000,35.45890s
150,15,3,0.20000,0.90000,20,0.54190,74.50964s,40,0.89107,70.95394s,67,0.99758,17.89415s
150,15,3,0.20000,0.95000,67,0.65225,89.31094s,59,0.91390,74.43148s,85,0.99928,18.39799s
150,15,3,0.20000,0.99000,76,0.66394,92.02657s,67,0.91770,76.12946s,76,0.99926,18.61752s
150,15,3,0.50000,0.90000,13,0.48433,40.44409s,32,0.82075,70.79961s,32,0.99003,17.63100s
150,15,3,0.50000,0.95000,56,0.62682,89.03345s,42,0.85527,73.06303s,90,0.99478,18.09332s
150,15,3,0.50000,0.99000,68,0.64184,92.08502s,56,0.85324,74.52028s,84,0.99449,18.34703s
150,15,6,0.00000,0.90000,68,0.65668,166.23156s,57,0.93036,141.41021s,66,1.00000,54.25064s
150,15,6,0.00000,0.95000,65,0.65359,168.35215s,64,0.93428,144.76623s,69,1.00000,54.56926s
150,15,6,0.00000,0.99000,80,0.67055,174.22508s,72,0.93556,147.86375s,70,1.00000,55.79420s
150,15,6,0.20000,0.90000,45,0.60010,147.25062s,41,0.89736,124.84408s,81,0.99786,37.64013s
150,15,6,0.20000,0.95000,66,0.64146,149.90495s,44,0.88979,126.41902s,99,0.99927,37.89622s
